InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice
572650,23005,TRAVEL CARD WALLET I LOVE LONDON,10,25-10-2011 12:00,0.42,15506,United Kingdom,4.2
574710,22312,OFFICE MUG WARMER POLKADOT,3,06-11-2011 14:17,2.95,15427,United Kingdom,8.85
568670,21955,DOORMAT UNION JACK GUNS AND ROSES,2,28-09-2011 13:07,8.25,14978,United Kingdom,16.5
568659,23503,PLAYING CARDS KEEP CALM & CARRY ON,12,28-09-2011 12:28,1.25,13516,United Kingdom,15
574048,82494L,WOODEN FRAME ANTIQUE WHITE ,6,02-11-2011 13:37,2.95,13769,United Kingdom,17.7
574009,23184,BULL DOG BOTTLE OPENER,6,02-11-2011 11:49,4.95,15750,United Kingdom,29.7
577595,23485,BOTANICAL GARDENS WALL CLOCK ,1,20-11-2011 16:12,25,16399,United Kingdom,25
572079,22154,ANGEL DECORATION 3 BUTTONS ,48,20-10-2011 14:11,0.42,14484,United Kingdom,20.16
581034,21931,JUMBO STORAGE BAG SUKI,10,07-12-2011 10:48,2.08,17049,United Kingdom,20.8
568686,22669,RED BABY BUNTING ,10,28-09-2011 14:26,2.95,16115,United Kingdom,29.5
574755,22041,"RECORD FRAME 7"" SINGLE SIZE ",6,07-11-2011 09:28,2.55,13078,United Kingdom,15.3
575960,23598,PAPER BUNTING VINTAGE PARTY,2,13-11-2011 12:28,2.95,15429,United Kingdom,5.9
577919,22101,MIRROR MOSAIC VOTIVE HOLDER,6,22-11-2011 11:58,2.1,17075,United Kingdom,12.6
579167,22360,GLASS JAR ENGLISH CONFECTIONERY,1,28-11-2011 14:06,2.95,16800,United Kingdom,2.95
578935,23332,IVORY WICKER HEART LARGE,1,27-11-2011 12:52,1.65,15351,United Kingdom,1.65
568938,23325,RUSTIC STRAWBERRY JAM POT SMALL,16,29-09-2011 14:46,1.65,17220,United Kingdom,26.4
579167,22371,AIRLINE BAG VINTAGE TOKYO 78,3,28-11-2011 14:06,4.25,16800,United Kingdom,12.75
566308,22489,PACK OF 12 TRADITIONAL CRAYONS,24,12-09-2011 09:38,0.42,15865,United Kingdom,10.08
580054,21159,MOODY BOY  DOOR HANGER ,4,01-12-2011 13:08,0.39,18122,United Kingdom,1.56
569716,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,4,06-10-2011 08:17,3.75,15804,United Kingdom,15
576112,23184,BULL DOG BOTTLE OPENER,4,14-11-2011 10:34,4.95,14902,United Kingdom,19.8
568193,21989,PACK OF 20 SKULL PAPER NAPKINS,5,25-09-2011 14:37,0.85,17107,United Kingdom,4.25
579556,21868,POTTING SHED TEA MUG,2,30-11-2011 11:17,1.65,17835,United Kingdom,3.3
572499,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,24-10-2011 14:10,0.85,15786,United Kingdom,10.2
574959,22900,SET 2 TEA TOWELS I LOVE LONDON ,1,08-11-2011 10:09,3.25,17886,United Kingdom,3.25
576559,23461,SWEETHEART BIRD HOUSE,1,15-11-2011 13:19,4.15,14711,United Kingdom,4.15
573876,22110,BIRD HOUSE HOT WATER BOTTLE,2,01-11-2011 12:48,2.55,16360,United Kingdom,5.1
578296,47566,PARTY BUNTING,12,23-11-2011 14:51,4.95,16653,United Kingdom,59.4
569462,22563,HAPPY STENCIL CRAFT,6,04-10-2011 11:36,1.25,17014,United Kingdom,7.5
574624,23530,WALL ART ONLY ONE PERSON ,6,06-11-2011 11:20,4.95,17769,United Kingdom,29.7
578275,22306,SILVER MUG BONE CHINA TREE OF LIFE,1,23-11-2011 13:46,1.06,15916,United Kingdom,1.06
568703,23199,JUMBO BAG APPLES,3,28-09-2011 15:21,2.08,12748,United Kingdom,6.24
570591,23503,PLAYING CARDS KEEP CALM & CARRY ON,12,11-10-2011 11:35,1.25,17071,United Kingdom,15
570448,85049A,TRADITIONAL CHRISTMAS RIBBONS,3,10-10-2011 14:55,1.25,13224,United Kingdom,3.75
576628,23084,RABBIT NIGHT LIGHT,6,16-11-2011 08:28,2.08,13449,United Kingdom,12.48
573665,23571,TRADITIONAL NAUGHTS & CROSSES,12,31-10-2011 16:24,1.65,13982,United Kingdom,19.8
571890,21523,DOORMAT FANCY FONT HOME SWEET HOME,2,19-10-2011 14:05,8.25,16826,United Kingdom,16.5
568670,20685,DOORMAT RED RETROSPOT,2,28-09-2011 13:07,8.25,14978,United Kingdom,16.5
566281,22816,CARD MOTORBIKE SANTA,60,11-09-2011 14:15,0.42,12748,United Kingdom,25.2
571717,23213,STAR WREATH DECORATION WITH BELL,3,18-10-2011 17:10,1.25,14381,United Kingdom,3.75
572283,22584,PACK OF 6 PANNETONE GIFT BOXES,3,23-10-2011 11:42,2.55,15000,United Kingdom,7.65
579434,23497,CLASSIC CHROME BICYCLE BELL ,12,29-11-2011 13:17,1.45,16678,United Kingdom,17.4
578283,23084,RABBIT NIGHT LIGHT,48,23-11-2011 13:54,1.79,13139,United Kingdom,85.92
574087,23369,SET 36 COLOUR PENCILS LOVE LONDON,16,03-11-2011 08:41,1.25,15651,United Kingdom,20
565447,22979,PANTRY WASHING UP BRUSH,12,04-09-2011 15:20,1.45,14107,United Kingdom,17.4
569521,23188,VINTAGE  2 METER FOLDING RULER,1,04-10-2011 14:33,1.65,16474,United Kingdom,1.65
573841,22470,HEART OF WICKER LARGE,2,01-11-2011 11:39,2.95,14995,United Kingdom,5.9
575986,23205,CHARLOTTE BAG VINTAGE ALPHABET ,10,13-11-2011 14:11,0.85,13018,United Kingdom,8.5
567853,23233,WRAP POPPIES  DESIGN,25,22-09-2011 13:31,0.42,15484,United Kingdom,10.5
581412,23208,LUNCH BAG VINTAGE LEAF DESIGN,3,08-12-2011 14:38,1.65,14415,United Kingdom,4.95
580658,22112,CHOCOLATE HOT WATER BOTTLE,24,05-12-2011 13:44,4.25,17090,United Kingdom,102
569246,22759,SET OF 3 NOTEBOOKS IN PARCEL,5,03-10-2011 09:57,3.29,14096,United Kingdom,16.45
575610,20724,RED RETROSPOT CHARLOTTE BAG,10,10-11-2011 12:45,0.85,16628,United Kingdom,8.5
565460,21402,RED  EGG  SPOON,48,05-09-2011 09:24,0.12,16843,United Kingdom,5.76
573904,23352,ROLL WRAP 50'S RED CHRISTMAS ,6,01-11-2011 14:54,1.25,14505,United Kingdom,7.5
569228,22189,CREAM HEART CARD HOLDER,4,02-10-2011 14:47,3.95,15547,United Kingdom,15.8
574297,23493,VINTAGE DOILY TRAVEL SEWING KIT,10,03-11-2011 15:54,1.95,16602,United Kingdom,19.5
580692,23075,PARLOUR CERAMIC WALL HOOK,5,05-12-2011 15:51,4.15,13173,United Kingdom,20.75
577748,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,10,21-11-2011 14:24,1.65,15159,United Kingdom,16.5
575563,23087,ZINC  HEART T-LIGHT HOLDER,16,10-11-2011 11:22,1.25,17521,United Kingdom,20
576099,21974,SET OF 36 PAISLEY FLOWER DOILIES,12,14-11-2011 10:28,1.45,13021,United Kingdom,17.4
567802,22969,HOMEMADE JAM SCENTED CANDLES,12,22-09-2011 12:06,1.45,14299,United Kingdom,17.4
565377,M,Manual,1,02-09-2011 15:12,852.8,18087,United Kingdom,852.8
570466,22810,SET OF 6 T-LIGHTS SNOWMEN,2,10-10-2011 16:03,2.95,16791,United Kingdom,5.9
576071,22815,CARD PSYCHEDELIC APPLES,12,13-11-2011 16:03,0.42,18069,United Kingdom,5.04
578041,22667,RECIPE BOX RETROSPOT ,2,22-11-2011 14:23,2.95,17338,United Kingdom,5.9
565366,47566,PARTY BUNTING,4,02-09-2011 14:56,4.95,17091,United Kingdom,19.8
579147,21871,SAVE THE PLANET MUG,2,28-11-2011 13:20,1.65,13263,United Kingdom,3.3
569903,85017B,ENVELOPE 50 BLOSSOM IMAGES,12,06-10-2011 16:25,0.42,13892,United Kingdom,5.04
568327,22037,ROBOT BIRTHDAY CARD,12,26-09-2011 14:02,0.42,15492,United Kingdom,5.04
573383,23298,SPOTTY BUNTING,3,30-10-2011 14:18,4.95,17447,United Kingdom,14.85
579408,22945,CHRISTMAS METAL TAGS ASSORTED ,7,29-11-2011 12:34,0.85,14701,United Kingdom,5.95
565210,M,Manual,41,01-09-2011 17:09,0.19,17750,United Kingdom,7.79
577794,22766,PHOTO FRAME CORNICE,4,21-11-2011 16:48,2.95,14030,United Kingdom,11.8
572082,22999,TRAVEL CARD WALLET VINTAGE LEAF,24,20-10-2011 14:18,0.42,17672,United Kingdom,10.08
571292,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,5,16-10-2011 15:45,1.25,15311,United Kingdom,6.25
577174,23394,POSTE FRANCE CUSHION COVER,1,18-11-2011 10:58,3.75,17841,United Kingdom,3.75
568877,20712,JUMBO BAG WOODLAND ANIMALS,100,29-09-2011 12:31,1.79,14680,United Kingdom,179
568668,22383,LUNCH BAG SUKI DESIGN ,2,28-09-2011 13:00,1.65,15750,United Kingdom,3.3
574328,21504,SKULLS GREETING CARD,12,04-11-2011 09:05,0.42,13081,United Kingdom,5.04
578995,23502,PLAYING CARDS VINTAGE DOILY ,4,27-11-2011 15:59,1.25,15861,United Kingdom,5
571098,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,8,13-10-2011 15:38,1.45,17841,United Kingdom,11.6
575334,23349,ROLL WRAP VINTAGE CHRISTMAS,12,09-11-2011 13:54,1.25,14493,United Kingdom,15
569919,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,06-10-2011 17:08,2.95,15300,United Kingdom,17.7
573413,21012,ANTIQUE ALL GLASS CANDLESTICK,2,30-10-2011 16:12,2.1,15444,United Kingdom,4.2
569468,23209,LUNCH BAG VINTAGE DOILY ,10,04-10-2011 11:56,1.65,16186,United Kingdom,16.5
570423,72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,5,10-10-2011 13:38,0.79,14451,United Kingdom,3.95
578068,22940,FELTCRAFT CHRISTMAS FAIRY,1,22-11-2011 15:45,4.25,14505,United Kingdom,4.25
574227,21116,OWL DOORSTOP,3,03-11-2011 12:18,4.95,16992,United Kingdom,14.85
576300,22847,BREAD BIN DINER STYLE IVORY,1,14-11-2011 14:39,16.95,15058,United Kingdom,16.95
580119,22077,6 RIBBONS RUSTIC CHARM,1,01-12-2011 16:37,1.95,17920,United Kingdom,1.95
577409,21731,RED TOADSTOOL LED NIGHT LIGHT,12,20-11-2011 10:53,1.65,16779,United Kingdom,19.8
575080,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,192,08-11-2011 13:29,0.29,14676,United Kingdom,55.68
572220,22565,FELTCRAFT HAIRBANDS PINK AND WHITE ,12,21-10-2011 13:24,0.85,17800,United Kingdom,10.2
571054,23126,FELTCRAFT GIRL AMELIE KIT,1,13-10-2011 13:58,4.95,14234,United Kingdom,4.95
578262,22735,RIBBON REEL SOCKS AND MITTENS,2,23-11-2011 13:27,1.65,18283,United Kingdom,3.3
576696,21162,TOXIC AREA  DOOR HANGER ,2,16-11-2011 12:26,0.39,16669,United Kingdom,0.78
566427,23397,FOOT STOOL HOME SWEET HOME ,1,12-09-2011 14:24,9.95,17433,United Kingdom,9.95
574509,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,04-11-2011 13:25,4.95,16012,United Kingdom,14.85
575703,22727,ALARM CLOCK BAKELIKE RED ,4,10-11-2011 16:59,3.75,13767,United Kingdom,15
566292,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,96,11-09-2011 15:35,0.29,13381,United Kingdom,27.84
581125,16216,LETTER SHAPE PENCIL SHARPENER,25,07-12-2011 12:41,0.06,14087,United Kingdom,1.5
567454,20979,36 PENCILS TUBE RED RETROSPOT,16,20-09-2011 12:12,1.25,15839,United Kingdom,20
567922,22304,COFFEE MUG BLUE PAISLEY DESIGN,6,22-09-2011 17:24,2.55,13279,United Kingdom,15.3
575952,16235,RECYCLED PENCIL WITH RABBIT ERASER,9,13-11-2011 11:55,0.21,16015,United Kingdom,1.89
580654,84006,MAGIC TREE -PAPER FLOWERS,1,05-12-2011 13:37,0.85,15854,United Kingdom,0.85
577160,22488,NATURAL SLATE RECTANGLE CHALKBOARD,12,18-11-2011 10:05,1.65,16134,United Kingdom,19.8
573464,23571,TRADITIONAL NAUGHTS & CROSSES,12,31-10-2011 10:56,1.65,15667,United Kingdom,19.8
573294,23144,ZINC T-LIGHT HOLDER STARS SMALL,36,28-10-2011 15:32,0.83,14397,United Kingdom,29.88
569651,21588,RETROSPOT GIANT TUBE MATCHES,1,05-10-2011 12:49,2.55,14534,United Kingdom,2.55
568230,23395,BELLE JARDINIERE CUSHION COVER,4,26-09-2011 11:05,3.75,12925,United Kingdom,15
579399,22951,60 CAKE CASES DOLLY GIRL DESIGN,2,29-11-2011 12:09,0.55,13137,United Kingdom,1.1
575602,85152,HAND OVER THE CHOCOLATE   SIGN ,1,10-11-2011 12:27,2.1,17059,United Kingdom,2.1
566930,85099F,JUMBO BAG STRAWBERRY,10,15-09-2011 15:26,2.08,15417,United Kingdom,20.8
571322,21930,JUMBO STORAGE BAG SKULLS,20,17-10-2011 11:05,2.08,13534,United Kingdom,41.6
570693,22662,LUNCH BAG DOLLY GIRL DESIGN,2,11-10-2011 16:50,1.65,16161,United Kingdom,3.3
574317,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,36,03-11-2011 18:49,0.79,17078,United Kingdom,28.44
567111,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,12,16-09-2011 13:37,0.83,17663,United Kingdom,9.96
571918,22049,WRAP CHRISTMAS SCREEN PRINT,25,19-10-2011 16:05,0.19,17350,United Kingdom,4.75
566320,22553,PLASTERS IN TIN SKULLS,6,12-09-2011 11:41,1.65,13983,United Kingdom,9.9
567180,22632,HAND WARMER RED RETROSPOT,2,18-09-2011 14:56,2.1,17802,United Kingdom,4.2
570284,23237,SET OF 4 KNICK KNACK TINS LEAF,2,10-10-2011 11:30,4.15,14419,United Kingdom,8.3
576387,85099B,JUMBO BAG RED RETROSPOT,10,15-11-2011 09:55,2.08,15582,United Kingdom,20.8
580904,21258,VICTORIAN SEWING BOX LARGE,8,06-12-2011 12:59,10.95,15311,United Kingdom,87.6
568047,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,10,23-09-2011 12:27,1.65,15075,United Kingdom,16.5
566213,23316,RED REFECTORY CLOCK ,2,09-09-2011 15:09,9.95,14895,United Kingdom,19.9
571039,21497,FANCY FONTS BIRTHDAY WRAP,25,13-10-2011 12:59,0.42,16121,United Kingdom,10.5
568390,21260,FIRST AID TIN,6,27-09-2011 10:08,3.25,17811,United Kingdom,19.5
578950,20668,DISCO BALL CHRISTMAS DECORATION,24,27-11-2011 14:40,0.12,17885,United Kingdom,2.88
571190,23203,JUMBO BAG VINTAGE DOILY ,1,14-10-2011 11:43,2.08,17771,United Kingdom,2.08
568531,22662,LUNCH BAG DOLLY GIRL DESIGN,2,27-09-2011 13:49,1.65,16713,United Kingdom,3.3
577016,22795,SWEETHEART RECIPE BOOK STAND,3,17-11-2011 12:21,6.75,17095,United Kingdom,20.25
565793,85152,HAND OVER THE CHOCOLATE   SIGN ,96,07-09-2011 09:40,1.85,16029,United Kingdom,177.6
570407,22197,POPCORN HOLDER,100,10-10-2011 12:52,0.72,17186,United Kingdom,72
569212,22294,HEART FILIGREE DOVE  SMALL,6,02-10-2011 12:05,1.25,15164,United Kingdom,7.5
567308,21213,PACK OF 72 SKULL CAKE CASES,120,19-09-2011 13:35,0.42,16422,United Kingdom,50.4
566772,22558,CLOTHES PEGS RETROSPOT PACK 24 ,48,15-09-2011 09:41,1.45,13107,United Kingdom,69.6
566728,21530,DAIRY MAID TOASTRACK,36,14-09-2011 13:15,0.79,15841,United Kingdom,28.44
574481,23393,HOME SWEET HOME CUSHION COVER ,1,04-11-2011 12:45,3.75,18022,United Kingdom,3.75
574313,23373,VINTAGE CHRISTMAS PAPER GIFT BAG,10,03-11-2011 17:45,0.82,13267,United Kingdom,8.2
578041,22748,POPPY'S PLAYHOUSE KITCHEN,3,22-11-2011 14:23,2.1,17338,United Kingdom,6.3
573576,23202,JUMBO BAG VINTAGE LEAF,1,31-10-2011 14:09,4.13,14096,United Kingdom,4.13
576931,20719,WOODLAND CHARLOTTE BAG,10,17-11-2011 11:10,0.85,13028,United Kingdom,8.5
579091,22782,SET 3 WICKER STORAGE BASKETS ,1,28-11-2011 10:49,24.95,14893,United Kingdom,24.95
566621,21326,AGED GLASS SILVER T-LIGHT HOLDER,36,14-09-2011 09:22,0.65,15845,United Kingdom,23.4
575856,47578A,ENGLISH ROSE SMALL SCENTED FLOWER,2,11-11-2011 12:28,0.85,16386,United Kingdom,1.7
579403,22386,JUMBO BAG PINK POLKADOT,10,29-11-2011 12:15,2.08,14503,United Kingdom,20.8
577028,23103,JINGLE BELL HEART DECORATION,24,17-11-2011 12:59,1.65,17080,United Kingdom,39.6
568952,84978,HANGING HEART JAR T-LIGHT HOLDER,24,29-09-2011 15:29,1.25,14305,United Kingdom,30
576255,23122,PARTY CHARMS 50 PIECES,3,14-11-2011 14:09,0.83,15993,United Kingdom,2.49
576112,48187,DOORMAT NEW ENGLAND,2,14-11-2011 10:34,8.25,14902,United Kingdom,16.5
566872,22274,FELTCRAFT DOLL EMILY,1,15-09-2011 13:28,2.95,16729,United Kingdom,2.95
577331,21479,WHITE SKULL HOT WATER BOTTLE ,1,18-11-2011 14:23,4.25,14667,United Kingdom,4.25
569371,21116,OWL DOORSTOP,1,03-10-2011 15:52,4.95,14651,United Kingdom,4.95
565388,85053,FRENCH ENAMEL CANDLEHOLDER,1,02-09-2011 15:56,2.1,14415,United Kingdom,2.1
568188,20711,JUMBO BAG TOYS ,2,25-09-2011 14:33,2.08,16049,United Kingdom,4.16
579196,22960,JAM MAKING SET WITH JARS,9,28-11-2011 15:54,8.29,14096,United Kingdom,74.61
573909,21041,RED RETROSPOT OVEN GLOVE DOUBLE,1,01-11-2011 15:26,2.95,17813,United Kingdom,2.95
575297,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,09-11-2011 12:26,2.95,15134,United Kingdom,17.7
568047,23157,SET OF 6 NATIVITY MAGNETS ,12,23-09-2011 12:27,2.08,15075,United Kingdom,24.96
578814,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,2,25-11-2011 13:40,0.85,12748,United Kingdom,1.7
578309,22602,RETROSPOT WOODEN HEART DECORATION,24,23-11-2011 16:20,0.85,15253,United Kingdom,20.4
579155,22151,PLACE SETTING WHITE HEART,6,28-11-2011 13:37,0.42,18101,United Kingdom,2.52
581173,23318,BOX OF 6 MINI VINTAGE CRACKERS,7,07-12-2011 15:07,2.49,17870,United Kingdom,17.43
576559,22601,CHRISTMAS RETROSPOT ANGEL WOOD,2,15-11-2011 13:19,0.85,14711,United Kingdom,1.7
572128,23526,DOG LICENCE WALL ART,12,21-10-2011 09:23,5.35,15782,United Kingdom,64.2
570415,22077,6 RIBBONS RUSTIC CHARM,12,10-10-2011 13:27,1.95,14201,United Kingdom,23.4
578790,22083,PAPER CHAIN KIT RETROSPOT,1,25-11-2011 12:20,2.95,14966,United Kingdom,2.95
580622,23391, I LOVE LONDON MINI BACKPACK,8,05-12-2011 12:09,4.15,17006,United Kingdom,33.2
578211,21504,SKULLS GREETING CARD,12,23-11-2011 11:47,0.42,12748,United Kingdom,5.04
581501,22695,WICKER WREATH SMALL,24,09-12-2011 10:46,0.59,12985,United Kingdom,14.16
568050,22332,SKULLS PARTY BAG + STICKER SET,1,23-09-2011 12:38,1.65,15901,United Kingdom,1.65
574281,22866,HAND WARMER SCOTTY DOG DESIGN,12,03-11-2011 14:47,2.1,14856,United Kingdom,25.2
576379,23350,ROLL WRAP VINTAGE SPOT ,24,15-11-2011 09:21,1.25,16423,United Kingdom,30
580956,21042,RED RETROSPOT APRON ,1,06-12-2011 14:23,5.95,17841,United Kingdom,5.95
577411,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,20-11-2011 11:00,4.25,17387,United Kingdom,4.25
566605,82482,WOODEN PICTURE FRAME WHITE FINISH,4,13-09-2011 16:27,2.95,13263,United Kingdom,11.8
572331,23352,ROLL WRAP 50'S RED CHRISTMAS ,12,24-10-2011 10:18,1.25,16491,United Kingdom,15
577544,23078,ICE CREAM PEN LIP GLOSS ,24,20-11-2011 14:43,1.25,17758,United Kingdom,30
570796,23319,BOX OF 6 MINI 50'S CRACKERS,2,12-10-2011 12:19,2.49,16241,United Kingdom,4.98
569236,22097,SWALLOW SQUARE TISSUE BOX,6,02-10-2011 15:49,0.39,14432,United Kingdom,2.34
565152,23202,JUMBO BAG VINTAGE LEAF,2,01-09-2011 14:42,2.08,17799,United Kingdom,4.16
580091,21620,SET OF 4 ROSE BOTANICAL CANDLES,4,01-12-2011 14:37,3.75,17293,United Kingdom,15
572186,23318,BOX OF 6 MINI VINTAGE CRACKERS,18,21-10-2011 10:55,2.49,16497,United Kingdom,44.82
577317,23503,PLAYING CARDS KEEP CALM & CARRY ON,6,18-11-2011 13:33,1.25,16426,United Kingdom,7.5
575622,22616,PACK OF 12 LONDON TISSUES ,12,10-11-2011 13:13,0.39,16743,United Kingdom,4.68
581114,23342,MINT DINER WALL CLOCK,2,07-12-2011 12:19,8.5,14527,United Kingdom,17
574716,22041,"RECORD FRAME 7"" SINGLE SIZE ",1,06-11-2011 14:33,2.55,14502,United Kingdom,2.55
574732,23076,ICE CREAM SUNDAE LIP GLOSS,24,06-11-2011 15:11,1.25,13523,United Kingdom,30
580909,23344,JUMBO BAG 50'S CHRISTMAS ,10,06-12-2011 13:27,2.08,18225,United Kingdom,20.8
576076,22077,6 RIBBONS RUSTIC CHARM,1,13-11-2011 16:18,1.95,14382,United Kingdom,1.95
578028,22383,LUNCH BAG SUKI DESIGN ,1,22-11-2011 13:30,1.65,17371,United Kingdom,1.65
570466,20977,36 PENCILS TUBE WOODLAND,2,10-10-2011 16:03,1.25,16791,United Kingdom,2.5
571746,21892,TRADITIONAL WOODEN CATCH CUP GAME ,12,19-10-2011 10:56,1.25,17043,United Kingdom,15
566583,21259,VICTORIAN SEWING BOX SMALL ,2,13-09-2011 13:55,5.95,15343,United Kingdom,11.9
568226,23547,WRAP FLOWER SHOP  ,25,26-09-2011 10:39,0.42,16719,United Kingdom,10.5
565366,23199,JUMBO BAG APPLES,10,02-09-2011 14:56,2.08,17091,United Kingdom,20.8
575697,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,10-11-2011 16:51,0.55,16094,United Kingdom,13.2
567077,22470,HEART OF WICKER LARGE,2,16-09-2011 12:34,2.95,18122,United Kingdom,5.9
578018,22500,SET OF 2 TINS JARDIN DE PROVENCE,1,22-11-2011 13:08,4.95,15311,United Kingdom,4.95
569688,20768,GREEN FERN JOURNAL ,1,05-10-2011 14:55,2.55,15048,United Kingdom,2.55
565611,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,10,05-09-2011 14:57,1.65,14849,United Kingdom,16.5
574547,22358,KINGS CHOICE TEA CADDY ,4,04-11-2011 15:08,2.95,17841,United Kingdom,11.8
565732,22384,LUNCH BAG PINK POLKADOT,10,06-09-2011 12:10,1.65,17068,United Kingdom,16.5
573396,23510,MINI PLAYING CARDS GYMKHANA,1,30-10-2011 15:13,0.42,14723,United Kingdom,0.42
580673,82484,WOOD BLACK BOARD ANT WHITE FINISH,12,05-12-2011 14:30,6.75,13089,United Kingdom,81
576842,22694,WICKER STAR ,6,16-11-2011 15:31,2.1,13599,United Kingdom,12.6
571441,10135,COLOURING PENCILS BROWN TUBE,1,17-10-2011 13:31,2.46,14096,United Kingdom,2.46
580996,22835,HOT WATER BOTTLE I AM SO POORLY,1,06-12-2011 17:18,4.95,14578,United Kingdom,4.95
565451,22729,ALARM CLOCK BAKELIKE ORANGE,4,04-09-2011 15:37,3.75,15365,United Kingdom,15
574290,21591,COSY HOUR CIGAR BOX MATCHES ,2,03-11-2011 15:18,1.25,17403,United Kingdom,2.5
580287,23482,PEARLISED IVORY HEART LARGE ,3,02-12-2011 13:28,1.65,14594,United Kingdom,4.95
570685,23132,SMALL IVORY HEART WALL ORGANISER,1,11-10-2011 16:25,5.75,13208,United Kingdom,5.75
575647,22736,RIBBON REEL MAKING SNOWMEN ,5,10-11-2011 14:16,1.65,16440,United Kingdom,8.25
575919,85152,HAND OVER THE CHOCOLATE   SIGN ,2,11-11-2011 17:00,2.1,15311,United Kingdom,4.2
570555,15036,ASSORTED COLOURS SILK FAN,12,11-10-2011 11:03,0.83,17119,United Kingdom,9.96
574673,82482,WOODEN PICTURE FRAME WHITE FINISH,3,06-11-2011 12:26,2.95,15555,United Kingdom,8.85
575060,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,08-11-2011 12:29,0.42,13089,United Kingdom,5.04
565427,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,5,04-09-2011 12:49,4.25,17774,United Kingdom,21.25
577504,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,19,20-11-2011 12:36,0.29,14159,United Kingdom,5.51
576556,23661,MILK MAIDS MUG ,12,15-11-2011 13:07,1.65,14640,United Kingdom,19.8
566562,23437, 50'S CHRISTMAS GIFT BAG LARGE,20,13-09-2011 12:18,1.25,17365,United Kingdom,25
573340,22993,SET OF 4 PANTRY JELLY MOULDS,4,30-10-2011 11:55,1.25,14159,United Kingdom,5
577805,22158,3 HEARTS HANGING DECORATION RUSTIC,64,22-11-2011 08:19,2.55,13881,United Kingdom,163.2
581450,22723,SET OF 6 HERB TINS SKETCHBOOK,1,08-12-2011 17:54,1.25,16794,United Kingdom,1.25
578092,23473,WOODLAND SMALL RED FELT HEART,12,22-11-2011 17:19,0.83,16811,United Kingdom,9.96
569371,72122,COFFEE SCENT PILLAR CANDLE,3,03-10-2011 15:52,0.95,14651,United Kingdom,2.85
572499,23559,WOODLAND BUNNIES LOLLY MAKERS,6,24-10-2011 14:10,2.08,15786,United Kingdom,12.48
575686,23320,GIANT 50'S CHRISTMAS CRACKER,12,10-11-2011 15:59,2.89,17716,United Kingdom,34.68
572321,23078,ICE CREAM PEN LIP GLOSS ,24,24-10-2011 08:59,1.25,15592,United Kingdom,30
572216,23499,SET 12 VINTAGE DOILY CHALK ,2,21-10-2011 12:56,0.42,16015,United Kingdom,0.84
569652,22601,CHRISTMAS RETROSPOT ANGEL WOOD,24,05-10-2011 12:51,0.85,15628,United Kingdom,20.4
574091,22707,WRAP MONSTER FUN ,25,03-11-2011 09:20,0.42,17086,United Kingdom,10.5
569232,85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,5,02-10-2011 15:26,0.39,16667,United Kingdom,1.95
580603,22299,PIG KEYRING WITH LIGHT & SOUND ,48,05-12-2011 11:31,0.39,16642,United Kingdom,18.72
571629,23427,STOOL HOME SWEET HOME ,2,18-10-2011 11:18,12.5,13362,United Kingdom,25
579561,23295,SET OF 12 MINI LOAF BAKING CASES,1,30-11-2011 11:32,0.83,16115,United Kingdom,0.83
571231,82580,BATHROOM METAL SIGN,25,14-10-2011 14:22,0.55,15856,United Kingdom,13.75
572484,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,4,24-10-2011 13:50,0.55,17220,United Kingdom,2.2
569241,22959,WRAP CHRISTMAS VILLAGE,25,03-10-2011 09:30,0.42,14488,United Kingdom,10.5
565446,22295,HEART FILIGREE DOVE LARGE,24,04-09-2011 15:19,1.65,16057,United Kingdom,39.6
570111,23506,MINI PLAYING CARDS SPACEBOY ,4,07-10-2011 12:28,0.42,15005,United Kingdom,1.68
567625,20840,FRENCH FLORAL CUSHION COVER ,12,21-09-2011 12:55,0.85,13627,United Kingdom,10.2
581453,23583,LUNCH BAG PAISLEY PARK  ,10,08-12-2011 18:15,1.65,16401,United Kingdom,16.5
